Dance,Song Title,Artist/Group,Found,Feature
PLK,Sic 'em On A Chicken,Zac Brown Band,True,"[-1.55780472e+02  1.53697357e+02 -1.90544491e+01  3.33565826e+01
 -5.01483011e+00  1.24474602e+01 -5.96066856e+00  9.20119190e+00
 -2.28687406e+00 -3.55896175e-01 -6.14888668e+00  7.12770164e-01
 -3.03934574e+00  3.82252306e-01  3.23365659e-01  3.52655172e-01
  4.00862694e-01  3.95765096e-01  4.34140980e-01  4.18357074e-01
  5.15148461e-01  4.77688074e-01  5.03647208e-01  6.72280610e-01
  4.73251969e-01  1.42325773e+01  1.37742706e+01  1.81744790e+01
  1.94719809e+01  1.83369004e+01  1.95546857e+01  4.24656348e+01
  4.76025088e-02  1.12347147e+02]"
PLK,Somebody Like You,Keith Urban,True,"[-5.36123848e+01  1.31709076e+02 -2.72656498e+01  5.76747780e+01
 -1.53420477e+01  3.30737000e+01 -2.19703197e+01  2.28334122e+01
 -1.17230844e+01  8.84193325e+00 -5.58065176e+00  9.50634098e+00
  6.08318329e-01  4.72587198e-01  3.68657112e-01  3.20306778e-01
  4.27305579e-01  5.49551368e-01  4.51856285e-01  4.90904152e-01
  3.69168937e-01  4.57854807e-01  4.10845220e-01  4.74881023e-01
  6.27887011e-01  1.38796280e+01  1.15318831e+01  1.52000328e+01
  1.75281697e+01  1.69347938e+01  1.78716518e+01  4.77090892e+01
  7.78130215e-02  1.09956782e+02]"
PLK,Something In The Water,Brooke Fraser,True,"[-1.97427643e+02  1.56547607e+02 -1.22938051e+01  3.52017937e+01
  3.99402642e+00  3.58481445e+01 -1.04875507e+01  1.74085197e+01
  1.51985717e+00  2.66181064e+00  6.45510817e+00 -1.67158413e+00
 -1.24564815e+00  6.26014948e-01  5.09335637e-01  4.52788085e-01
  4.20279205e-01  4.94238645e-01  4.48832095e-01  4.02202308e-01
  5.16503572e-01  4.47176009e-01  4.39522535e-01  4.18670565e-01
  5.71703911e-01  1.49090870e+01  1.26390756e+01  1.71310209e+01
  1.80230441e+01  1.81686650e+01  2.05210926e+01  4.32903779e+01
  4.49819653e-02  1.23046875e+02]"
PLK,Somewhere Tonight,James Otto,True,"[-6.60966797e+01  1.38434326e+02 -3.60676994e+01  5.24505653e+01
 -1.43735847e+01  3.24783058e+01 -1.40426540e+01  1.83331242e+01
 -7.10440159e+00  1.58773737e+01 -2.12631965e+00  7.59608841e+00
  1.21544409e+00  6.89963460e-01  5.30334353e-01  4.79181707e-01
  4.54705119e-01  5.71678698e-01  5.27474582e-01  5.06601274e-01
  6.81002021e-01  5.31099498e-01  4.79196072e-01  4.51126754e-01
  5.38214386e-01  1.73631576e+01  1.03775572e+01  1.39304669e+01
  1.66303076e+01  1.59230993e+01  1.64913930e+01  4.64968090e+01
  6.42123857e-02  1.09956782e+02]"
PLK,Steal Me Away,Olivia Lane,True,"[-8.40460358e+01  1.48053543e+02 -2.28030224e+01  4.70507774e+01
 -7.15649271e+00  2.88144779e+01 -1.81700363e+01  2.26897335e+01
 -6.78422737e+00  1.01631889e+01 -8.57949853e-01  1.27854824e+01
 -1.05066323e+00  3.76026839e-01  3.55215341e-01  3.20743829e-01
  4.77010250e-01  6.22415066e-01  4.38817441e-01  4.79125232e-01
  3.53217453e-01  4.31193352e-01  3.24089706e-01  3.43410015e-01
  5.02944946e-01  1.59715849e+01  1.07643854e+01  1.56311433e+01
  1.91589142e+01  1.92358706e+01  2.04324604e+01  4.80956541e+01
  6.07184537e-02  1.12347147e+02]"
PLK,Swingin',LeAnn Rimes,True,"[-6.90035095e+01  1.36374542e+02 -2.80490646e+01  6.26341896e+01
 -1.54641571e+01  2.87676506e+01 -1.42303658e+01  1.69451218e+01
 -4.12204027e+00  3.58285856e+00  7.45561838e-01  6.27181864e+00
  1.22713172e+00  5.20579636e-01  4.59136158e-01  4.35420036e-01
  4.33475733e-01  4.27014053e-01  4.82138574e-01  4.57088351e-01
  5.21650970e-01  4.05863285e-01  3.67953062e-01  4.48938996e-01
  4.52643812e-01  1.52123750e+01  9.93971388e+00  1.44070378e+01
  1.77425577e+01  1.71743263e+01  1.76140274e+01  4.98466582e+01
  6.98623893e-02  1.29199219e+02]"
PLK,Texas Bound And Flying,Jerry Reed,True,"[-110.44780731  119.7382431   -56.48841476   60.94900131  -46.17151642
   33.3262825   -12.46343327   18.28056908   -6.53177071    8.63074589
   -3.30634618    6.37677765    1.80716026    0.36706945    0.4184334
    0.57618576    0.32406303    0.37308827    0.43506604    0.41871765
    0.45517015    0.41173103    0.3857879     0.35407671    0.44066954
   17.93721863   10.37132884   14.35014977   18.80661351   18.33571544
   17.94588255   51.42404764    0.13129645  129.19921875]"
PLK,The Way You Make Me Feel,Matt Stillwell,True,"[-7.40281143e+01  1.50314819e+02 -4.15433846e+01  4.27751045e+01
 -6.85724640e+00  2.89261265e+01 -8.85561752e+00  9.28871822e+00
 -2.40340519e+00  1.12952318e+01 -2.00836942e-01  3.93446231e+00
  7.65561700e-01  4.49627668e-01  4.62157220e-01  4.05788928e-01
  5.40373981e-01  3.62693489e-01  3.49696696e-01  4.23775673e-01
  5.19074082e-01  7.18090355e-01  4.94413912e-01  4.13695723e-01
  3.57307911e-01  1.31096173e+01  1.19040755e+01  1.48574674e+01
  1.75808217e+01  1.79506743e+01  1.69635527e+01  4.54404135e+01
  5.88280645e-02  1.29199219e+02]"
PLK,To Be With You Again,The SteelDrivers,True,"[-2.40212753e+02  1.52767288e+02 -1.27007656e+01  3.40143013e+01
  4.12836123e+00  1.27535760e+00 -4.13404465e+00  3.57808566e+00
 -1.15289755e+01 -6.57526779e+00 -3.21780705e+00 -9.42439461e+00
 -7.23687363e+00  3.41323227e-01  2.92986780e-01  3.13960522e-01
  2.63579935e-01  2.70578414e-01  3.38727891e-01  3.67520154e-01
  5.15854716e-01  3.96943033e-01  3.44603151e-01  3.24872315e-01
  3.06428313e-01  2.09666150e+01  1.50750934e+01  2.11988167e+01
  2.23916928e+01  2.20323078e+01  2.33151741e+01  3.91488798e+01
  3.10525333e-02  1.14843750e+02]"
PLK,Trouble Knows My Name,Randy Rogers Band Feat Willie Nelson,True,"[-5.48209763e+01  1.44068756e+02 -4.18917236e+01  4.96587143e+01
 -1.66025639e+01  3.31581230e+01 -1.68971825e+01  2.01016769e+01
 -1.11486979e+01  6.54182816e+00 -6.35098934e+00  6.21574450e+00
 -2.58297086e+00  5.10022163e-01  5.27523577e-01  4.38526869e-01
  4.41260219e-01  3.81153256e-01  4.27231312e-01  5.79347849e-01
  3.80985081e-01  3.96544665e-01  4.58965421e-01  4.87244695e-01
  5.89240670e-01  1.74437352e+01  1.02704212e+01  1.56197368e+01
  1.73542506e+01  1.73384200e+01  1.81061042e+01  4.89160755e+01
  7.02947374e-02  1.20185320e+02]"
PLK,Wake Me Up,Tebey Feat Emerson Drive,True,"[-5.31436920e+01  1.49193710e+02 -3.47789497e+01  4.90750923e+01
 -1.64952221e+01  3.16373234e+01 -1.75346241e+01  1.29861984e+01
 -7.93353701e+00  6.62249374e+00 -5.05826521e+00  8.18081665e+00
 -5.88720202e-01  2.82562852e-01  4.37741786e-01  6.13262773e-01
  4.09494311e-01  3.72271240e-01  3.42368335e-01  4.40606743e-01
  3.53205293e-01  3.58067662e-01  5.27250707e-01  3.43293339e-01
  3.03761452e-01  1.55605003e+01  1.04891577e+01  1.53071287e+01
  1.77704877e+01  1.76506027e+01  1.81571066e+01  4.55895826e+01
  5.98962742e-02  1.20185320e+02]"
PLK,We Owe Them More Than That,Roger Springer Band,True,"[-9.92611542e+01  1.53834991e+02 -3.16453838e+01  5.05647430e+01
 -3.22475910e+00  3.12851620e+01 -2.06302376e+01  1.13465347e+01
 -8.72299004e+00  6.75847626e+00 -6.87544298e+00  3.07036757e+00
 -3.25477481e+00  4.04855132e-01  4.53902215e-01  5.80715477e-01
  4.56587434e-01  4.06696886e-01  3.65459114e-01  4.01599228e-01
  4.26694185e-01  4.58310902e-01  5.97232521e-01  4.81558561e-01
  4.93141055e-01  1.37575273e+01  1.03962505e+01  1.61464234e+01
  1.81642298e+01  1.83949480e+01  1.95080835e+01  4.72745913e+01
  5.83620810e-02  1.05468750e+02]"
PLK,West Texas Town,George Strait,True,"[-1.33555389e+02  1.51152161e+02 -3.03318310e+01  4.90933228e+01
 -2.81970119e+00  3.10614967e+01 -1.02876158e+01  1.34061174e+01
 -7.78236055e+00  3.48553896e+00 -5.61848831e+00  1.03402865e+00
 -3.23555112e+00  4.18324381e-01  3.61243308e-01  4.04257566e-01
  4.36013192e-01  5.14091849e-01  4.94627833e-01  5.33025503e-01
  5.45825899e-01  4.80171800e-01  4.91017103e-01  4.12445694e-01
  4.08256501e-01  1.51280255e+01  1.04305200e+01  1.56732523e+01
  1.71628739e+01  1.74296585e+01  1.79680987e+01  4.53784423e+01
  5.09354441e-02  1.14843750e+02]"
PLK,What Guy Wouldn't,Waterloo Revival,True,"[-9.34674225e+01  1.34285095e+02 -2.38543987e+01  5.28359795e+01
 -1.23494301e+01  3.68429298e+01 -1.56714611e+01  1.43186159e+01
 -1.02459087e+01  1.26540432e+01 -3.26572204e+00  4.59255171e+00
 -6.25571585e+00  4.34448898e-01  4.98367488e-01  3.88179749e-01
  4.02040899e-01  4.27304626e-01  5.21768868e-01  5.58345616e-01
  5.21337748e-01  5.95055878e-01  4.86039490e-01  5.13337970e-01
  4.43348706e-01  1.69239018e+01  1.09078178e+01  1.45424148e+01
  1.59759424e+01  1.74612034e+01  1.76452422e+01  4.89153930e+01
  7.08778783e-02  1.20185320e+02]"
PLK,Whatcha Gonna Do With A Cowboy,Chris LeDoux,True,"[-1.10343735e+02  1.44207764e+02 -4.41696968e+01  5.73701630e+01
 -6.98579693e+00  2.44969215e+01 -4.60768557e+00  7.86047077e+00
 -6.06474113e+00  9.26327324e+00 -4.98280334e+00 -2.19567120e-01
 -1.84455633e+00  4.36151832e-01  4.20374721e-01  3.60347927e-01
  3.29923689e-01  3.97973984e-01  3.64989102e-01  4.33988720e-01
  4.83985692e-01  5.06264389e-01  5.50755918e-01  4.36439693e-01
  4.48568344e-01  1.42845316e+01  1.11850678e+01  1.63162302e+01
  1.85380427e+01  1.80127177e+01  1.72737201e+01  4.76477955e+01
  6.55664970e-02  1.26048018e+02]"
PLK,When I'm Gone,Craig Morgan,True,"[-5.53843727e+01  1.42672607e+02 -3.33862610e+01  3.77669754e+01
 -2.48458748e+01  2.92593365e+01 -2.06107426e+01  1.66556263e+01
 -1.05314465e+01  1.32816629e+01 -7.98573542e+00  7.14214802e+00
  2.23272461e-02  5.36337912e-01  4.01391506e-01  4.51588064e-01
  3.55707526e-01  4.34326917e-01  5.34428418e-01  3.89902562e-01
  4.93797123e-01  3.81610811e-01  4.36013699e-01  3.10994983e-01
  3.24359506e-01  1.73352619e+01  1.03748621e+01  1.52283313e+01
  1.74209602e+01  1.71409325e+01  1.70307357e+01  4.77431759e+01
  6.86713535e-02  1.14843750e+02]"
PLK,Who Wouldn't Wanna Be Me,Keith Urban,True,"[-1.08782898e+02  1.52563980e+02 -2.69935989e+01  4.49636650e+01
 -7.25737047e+00  2.69480267e+01 -1.75859699e+01  4.69068432e+00
 -2.65495300e+00  2.59591937e+00 -2.35204530e+00  6.15437317e+00
 -2.55499220e+00  2.92229205e-01  4.13478941e-01  7.57061720e-01
  5.54870427e-01  4.49616224e-01  3.71300310e-01  4.22611952e-01
  3.80494356e-01  3.75836849e-01  4.95772749e-01  4.09761637e-01
  3.53562474e-01  1.77555710e+01  1.09422728e+01  1.59467424e+01
  1.73234702e+01  1.68040959e+01  1.89502600e+01  4.64494045e+01
  5.72120501e-02  1.20185320e+02]"
PLK,Who's Gonna Be Your Next Love,Jann Browne,True,"[-1.09564835e+02  1.49542130e+02 -4.94689445e+01  4.79448776e+01
 -1.32976933e+01  2.45666237e+01 -1.96731014e+01  2.20891914e+01
 -1.14457951e+01  6.04821301e+00 -3.25406575e+00  3.07866549e+00
 -7.97610807e+00  4.08522189e-01  3.57961684e-01  4.15975571e-01
  3.85136366e-01  3.62817854e-01  4.67646301e-01  3.79531264e-01
  4.46856558e-01  4.01798010e-01  4.50589865e-01  5.22208512e-01
  3.66406083e-01  1.77298857e+01  1.01066347e+01  1.57101880e+01
  1.79719562e+01  1.76675875e+01  1.94378114e+01  4.66733863e+01
  6.80696942e-02  1.23046875e+02]"
PLK,You Never Know How Good You Got It,Tracy Byrd,True,"[-1.54829605e+02  1.57901611e+02 -3.69493675e+01  4.00433426e+01
 -3.92756367e+00  3.04551811e+01 -9.32263756e+00  8.90842056e+00
  3.17684680e-01  5.67936611e+00 -6.86460257e-01  2.00068378e+00
  5.55770040e-01  4.34705764e-01  4.18818474e-01  4.29882884e-01
  4.75568175e-01  5.09482503e-01  4.37882751e-01  4.33026254e-01
  4.30705875e-01  5.06988168e-01  4.22198445e-01  4.03906137e-01
  4.79958206e-01  1.57311709e+01  1.00268949e+01  1.59042405e+01
  1.84181824e+01  1.90765390e+01  1.99108781e+01  4.49387119e+01
  5.55397246e-02  1.17453835e+02]"
PLK,Your Memory Wins Again,Skip Ewing,True,"[-1.00357002e+02  1.59906952e+02 -3.04056187e+01  4.70065994e+01
 -1.48223257e+01  3.09797668e+01 -1.18345423e+01  1.17517776e+01
 -7.42223549e+00  9.22982883e+00 -8.20763111e+00  1.48868096e+00
 -5.44147909e-01  5.26704490e-01  5.36162674e-01  4.46521670e-01
  4.13596511e-01  4.78324026e-01  3.88912976e-01  4.37891096e-01
  4.71364200e-01  4.81279880e-01  5.32513797e-01  4.45602745e-01
  4.85861480e-01  1.46513561e+01  1.07153961e+01  1.45828897e+01
  1.69871120e+01  1.74743394e+01  1.71828490e+01  4.75309306e+01
  4.84694726e-02  1.17453835e+02]"
PLK,Your Smile,Josh Turner,True,"[-1.06661148e+02  1.69161240e+02 -2.29242115e+01  5.16818886e+01
 -1.31535320e+01  2.26590633e+01 -1.36286993e+01  1.33298216e+01
 -1.61143959e+00  1.65294087e+00 -2.31060553e+00  5.37478018e+00
  4.04664469e+00  3.79780591e-01  3.71802211e-01  4.69412416e-01
  3.96370381e-01  4.09441590e-01  5.19846439e-01  5.10634601e-01
  5.05126238e-01  4.14919317e-01  4.86453116e-01  4.89383817e-01
  3.75134110e-01  1.35159645e+01  1.07578558e+01  1.53308803e+01
  1.84999624e+01  1.63739878e+01  1.86037906e+01  4.63348213e+01
  3.97010071e-02  1.07666016e+02]"
TR2,(There's) No Gettin' Over Me,Ronnie Milsap,True,"[-1.74132324e+02  1.74069778e+02 -1.44193659e+01  4.21378975e+01
  7.23586321e+00  2.00356369e+01 -7.40273476e+00 -9.51184750e-01
  1.53693330e+00  4.39891529e+00 -1.06350565e+01  1.45962775e+00
  5.09618330e+00  4.17782724e-01  4.15840596e-01  3.83247703e-01
  4.39275503e-01  4.67585176e-01  4.01088029e-01  4.81826067e-01
  4.84537929e-01  5.25761306e-01  4.41114157e-01  3.98435324e-01
  4.76703525e-01  1.80462372e+01  1.16162975e+01  1.61051813e+01
  1.77922297e+01  1.76090525e+01  1.84533034e+01  4.30361012e+01
  3.26415260e-02  1.01332721e+02]"
TR2,Ain't It Just Like Me,Kristina Cornell,True,"[-1.71139374e+02  1.52687820e+02 -1.88444519e+01  4.37183762e+01
 -2.49064136e+00  2.42921734e+01 -6.84361553e+00  1.44678135e+01
 -1.96236038e+00  1.25506222e-01  1.78575957e+00  5.03936243e+00
 -3.92157102e+00  3.42592001e-01  3.14587235e-01  2.83558846e-01
  3.43797028e-01  5.97848415e-01  3.95846039e-01  3.29138517e-01
  3.19490612e-01  4.48204517e-01  5.00364065e-01  4.32514578e-01
  4.83734250e-01  1.99117398e+01  1.29489811e+01  1.87101693e+01
  2.13554772e+01  2.08171900e+01  2.28742601e+01  4.48566328e+01
  4.87508988e-02  1.66708669e+02]"
TR2,All About Us,Tebey,True,"[-9.70409164e+01  1.39968048e+02 -2.27394943e+01  3.77676849e+01
 -6.42585850e+00  3.50746231e+01 -1.86810608e+01  1.96167030e+01
 -4.94428635e+00  9.82988358e+00 -9.85733604e+00  7.48437595e+00
 -4.38636065e+00  3.75293076e-01  3.42251867e-01  4.69635338e-01
  3.55824322e-01  3.59332800e-01  3.23495209e-01  3.75277668e-01
  5.45754313e-01  4.46040720e-01  4.78387922e-01  4.06019807e-01
  4.42504257e-01  1.87841174e+01  1.26329196e+01  1.72766910e+01
  1.92127838e+01  1.91689305e+01  1.90245883e+01  4.66853915e+01
  5.82005173e-02  9.39630682e+01]"
TR2,All This Woman Needs,Rissi Palmer,True,"[-1.65063507e+02  1.48598511e+02 -1.41515579e+01  5.21663170e+01
 -6.16122198e+00  2.61075916e+01 -1.27022905e+01  1.11314440e+01
  3.40927267e+00 -8.58866096e-01  5.83926392e+00 -2.82720208e+00
 -2.13988328e+00  3.85470539e-01  3.30296189e-01  3.57444406e-01
  3.53879362e-01  3.22305053e-01  5.31913579e-01  3.65264714e-01
  2.70679474e-01  2.46660501e-01  3.11481595e-01  4.02724266e-01
  3.31850469e-01  1.87200113e+01  1.22120026e+01  1.79877079e+01
  2.04471366e+01  1.93367722e+01  2.14560571e+01  4.59311415e+01
  4.59834710e-02  1.72265625e+02]"
TR2,All Too Well,Taylor Swift,True,"[-1.54789856e+02  1.31837387e+02  2.66834736e+00  6.55402756e+01
  3.18587065e+00  3.49875450e+01 -6.90150690e+00  2.64976273e+01
  6.31578255e+00  7.09543562e+00  8.94574547e+00  4.34112501e+00
  3.13944757e-01  6.27140224e-01  5.08000314e-01  4.57523674e-01
  4.35119957e-01  4.83906001e-01  5.17038703e-01  5.00967681e-01
  5.66710234e-01  5.79993844e-01  6.06526256e-01  5.44342458e-01
  5.60925961e-01  1.85401331e+01  1.38345121e+01  1.54903637e+01
  1.83750521e+01  1.67307416e+01  1.88857263e+01  4.70672188e+01
  3.07664428e-02  9.22851562e+01]"
TR2,Another Night With You,Darius Rucker,True,"[-1.25642776e+02  1.57300949e+02 -1.38856163e+01  4.89019432e+01
 -1.18848629e+01  1.97725086e+01 -1.11868210e+01  5.54254341e+00
 -3.49262857e+00  1.91771984e+00  1.94430721e+00 -1.47461927e+00
 -1.15928686e+00  5.27861238e-01  4.06462014e-01  4.00330871e-01
  3.45634818e-01  3.75322551e-01  3.43339771e-01  3.46311808e-01
  4.47130740e-01  4.20157373e-01  4.95446563e-01  4.03157711e-01
  4.06217784e-01  1.82349907e+01  1.07558617e+01  1.66253565e+01
  1.92797699e+01  1.80571087e+01  1.78790213e+01  4.62416933e+01
  4.34500396e-02  9.06661184e+01]"
TR2,Bleed Red,Ronnie Dunn,True,"[-1.33126129e+02  2.00012177e+02 -3.57103691e+01  2.46829472e+01
  1.19679937e+01  2.38146496e+01 -7.07851362e+00  1.00088224e+01
  8.85797215e+00  2.16888189e+00 -6.71789074e+00  3.66371942e+00
 -2.65273595e+00  4.44122553e-01  3.29692185e-01  4.36621219e-01
  3.99615794e-01  4.05104309e-01  4.73458827e-01  3.66564572e-01
  3.95318836e-01  4.08561587e-01  5.84397197e-01  7.15548992e-01
  4.41936284e-01  1.81556307e+01  1.00747725e+01  1.71478822e+01
  1.92395622e+01  1.94710591e+01  2.43463014e+01  4.31377124e+01
  3.77575192e-02  9.06661184e+01]"
TR2,Boy & A Girl Thing,Mo Pitney,True,"[-1.35265533e+02  1.48078629e+02 -1.27799406e+01  5.58748436e+01
  6.98410749e-01  3.61557465e+01 -1.14011946e+01  1.59019957e+01
 -8.10172272e+00  6.04348326e+00 -6.00044394e+00  6.41958475e+00
 -1.29085326e+00  6.33680582e-01  5.38973927e-01  5.12286901e-01
  4.19606060e-01  4.32532191e-01  4.80203688e-01  4.17874932e-01
  4.57404405e-01  4.64852303e-01  5.45438826e-01  5.37414432e-01
  5.24131417e-01  1.50269613e+01  1.07077432e+01  1.65949721e+01
  1.85372794e+01  1.83787088e+01  1.82212143e+01  4.55409625e+01
  4.71223530e-02  9.06661184e+01]"
TR2,Busy Being Fabulous,Eagles,True,"[-9.60508728e+01  1.50361572e+02 -2.72634335e+01  4.58154068e+01
 -1.67657356e+01  2.64606113e+01 -1.35993795e+01  1.15931759e+01
 -6.28221321e+00  4.71764421e+00 -1.23598444e+00  3.90482330e+00
 -9.58534837e-01  4.38112378e-01  3.92044455e-01  5.48694611e-01
  4.91759300e-01  5.21485507e-01  3.61877203e-01  3.15744042e-01
  4.19211805e-01  3.54137868e-01  4.00897384e-01  3.13320547e-01
  3.61856401e-01  1.31105267e+01  1.02400733e+01  1.53745942e+01
  1.85446562e+01  1.77233969e+01  1.84112498e+01  4.76604376e+01
  5.82504036e-02  9.93840144e+01]"
TR2,But I Can't Let You Go,Meredith Edwards,True,"[-1.48599243e+02  1.52241516e+02 -2.32263947e+01  3.86510391e+01
 -1.01200085e+01  2.33722782e+01 -2.16482964e+01  1.39276342e+01
 -9.01373386e+00 -1.97534752e+00 -3.13845128e-01  8.23625803e-01
 -5.94852209e+00  3.23305786e-01  3.89673322e-01  2.87379265e-01
  3.68252695e-01  5.67731321e-01  3.39095205e-01  2.61769295e-01
  2.29153052e-01  3.86627823e-01  3.98023516e-01  3.17124754e-01
  3.76020014e-01  1.69771149e+01  1.21902781e+01  1.76480157e+01
  2.05695795e+01  1.95950557e+01  2.20709399e+01  4.59611851e+01
  5.02984487e-02  9.06661184e+01]"
TR2,Colorblind,Granger Smith,True,"[-1.90035126e+02  1.24143478e+02 -3.22120934e+01  4.65616302e+01
 -1.49394321e+01  2.57540932e+01 -2.24064407e+01  3.99301624e+00
 -1.57894478e+01 -3.92969894e+00 -1.21157331e+01 -8.78462219e+00
 -7.07038736e+00  3.63916159e-01  3.72914225e-01  3.90417755e-01
  4.31574970e-01  5.15915155e-01  4.74709183e-01  4.58949238e-01
  4.15779501e-01  3.93971980e-01  3.75642031e-01  3.81457806e-01
  4.49973047e-01  2.44711621e+01  1.30956402e+01  1.58471072e+01
  1.60167830e+01  1.61880140e+01  1.91534772e+01  4.56252900e+01
  7.03565285e-02  8.91029095e+01]"
TR2,Coming Home,Jessie James Decker,True,"[-1.32446106e+02  1.44110840e+02 -1.60698299e+01  3.05172482e+01
 -1.58491211e+01  2.06706276e+01 -1.50522585e+01  1.62392139e+01
 -1.25571728e+01 -8.91254711e+00 -2.21354270e+00 -2.80806541e+00
 -5.17684221e+00  3.14560175e-01  2.75708973e-01  3.61949325e-01
  3.66218179e-01  2.56055057e-01  2.74803013e-01  2.69433409e-01
  3.72725189e-01  3.13341826e-01  3.28624278e-01  4.54439133e-01
  3.12950671e-01  1.65479783e+01  1.28219901e+01  1.93360292e+01
  2.08039993e+01  1.99631172e+01  2.15409759e+01  4.65754168e+01
  5.33523737e-02  9.93840144e+01]"
TR2,Crazy,Patsy Cline,True,"[-2.87056885e+02  1.56282440e+02 -1.51820016e+00  4.00050201e+01
  1.76531982e+01  1.58621264e+01  3.15298724e+00  7.65599442e+00
  5.58434439e+00 -4.03220558e+00 -7.84094954e+00 -1.52141500e+00
 -5.02911854e+00  3.42588246e-01  3.20722252e-01  3.41797948e-01
  3.77693921e-01  3.83485377e-01  4.10439491e-01  3.77019435e-01
  4.48236793e-01  3.98380905e-01  4.07134712e-01  4.44948792e-01
  3.65653396e-01  1.76040253e+01  1.19973792e+01  1.86532056e+01
  2.02365722e+01  1.97505524e+01  2.11199314e+01  3.81227094e+01
  2.95302447e-02  7.07940925e+01]"
TR2,Didn't We Love,Tamara Walker,True,"[-1.18037468e+02  1.41066376e+02 -4.15410538e+01  5.39208031e+01
 -6.44513416e+00  2.99713917e+01 -1.59804630e+01  2.23275318e+01
 -6.73046732e+00  8.23178196e+00  8.35265636e-01  5.51189566e+00
 -5.73349047e+00  3.98195475e-01  3.66849244e-01  3.77933174e-01
  4.65777218e-01  4.13371593e-01  4.41744119e-01  3.64930481e-01
  3.98449123e-01  5.53508043e-01  4.00597453e-01  3.67505729e-01
  3.09054703e-01  1.61077193e+01  1.12419359e+01  1.63323900e+01
  1.92559833e+01  1.83266809e+01  2.00132080e+01  4.71647766e+01
  7.13797649e-02  9.57031250e+01]"
TR2,Die a Happy Man,Thomas Rhett,True,"[-1.70586090e+02  1.44049698e+02 -6.02393436e+00  2.50266304e+01
 -1.26443684e-01  2.50049515e+01 -1.79151344e+01  6.79526138e+00
 -1.37773094e+01 -1.26340353e+00 -8.28704453e+00 -3.83674026e+00
 -6.95408344e+00  3.12345833e-01  4.66703326e-01  5.68899632e-01
  4.91584390e-01  3.91796708e-01  3.71606559e-01  4.72486943e-01
  3.75051677e-01  3.00569177e-01  3.94471854e-01  3.61063331e-01
  3.29783142e-01  2.44335655e+01  1.21959588e+01  1.67716716e+01
  1.92261067e+01  2.01928934e+01  2.09279030e+01  4.39026054e+01
  4.84103271e-02  1.66708669e+02]"
